INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (1, NULL, 'Anggabaya Herlambang', 'UNIVERSITAS SULAWESI TENGAH', 'Angeline95@gmail.co.id', '1267640312452474')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (754, NULL, 'Yono Fabian', 'UNIVERSITAS SULAWESI SELATAN', 'Bailey97@yahoo.com', '9143874615876395')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (755, 151, 'Cemplunk Nugroho', 'UNIVERSITAS ACEH', 'Newton.Andriani@yahoo.co.id', '1041918485336266')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (756, NULL, 'Leo Iswahyudi', 'UNIVERSITAS RIAU', 'Tristin80@gmail.com', '7641161925383234')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (757, NULL, 'Vero Mangunsong M.Kom.', 'UNIVERSITAS SULAWESI UTARA', 'Rosella.Antoni@gmail.com', '7832840382212203')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (758, NULL, 'Nasab Maheswara', 'UNIVERSITAS ACEH', 'Santino21@gmail.com', '8593690536169539')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (759, NULL, 'Rina Mahestri', 'UNIVERSITAS ACEH', 'Brock.Adhitama@yahoo.com', '6672016627510766')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (760, 152, 'Koko Faresta', 'UNIVERSITAS JAWA BARAT', 'Paula.Rahimah@gmail.com', '3418871949171152')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (761, NULL, 'Wawan Nanda M.Farm', 'UNIVERSITAS JAMBI', 'Sarina40@gmail.com', '9056116592165340')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (762, NULL, 'Ella Astuti S.I.Kom', 'UNIVERSITAS DKI JAKARTA', 'Kenny.Pratama28@yahoo.com', '5389267540229930')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (763, NULL, 'Karen Anandya S.Pd', 'UNIVERSITAS JAWA TIMUR', 'Marge.Nainggolan1@gmail.co.id', '9274745359154373')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (764, NULL, 'Irnanto Nugraha S.H.', 'UNIVERSITAS BALI', 'Karina.Gunawan44@gmail.com', '1705488413643612')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (765, 153, 'Reksa Waskita M.TI.', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Sonny.Salma6@gmail.co.id', '5220446921133210')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (766, NULL, 'Irfan Rendra S.Sos', 'UNIVERSITAS SUMATERA SELATAN', 'Martina_Nanda87@yahoo.co.id', '4642973873633981')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (767, NULL, 'Aditya Ahmad', 'UNIVERSITAS BENGKULU', 'Braxton.Permadi55@yahoo.co.id', '7700640294914970')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (768, NULL, 'Irawati Ningrum', 'UNIVERSITAS SULAWESI TENGGARA', 'Euna.Rahayu@yahoo.co.id', '5408679488771498')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (769, NULL, 'Gamani Saragih S.Sos', 'UNIVERSITAS PAPUA BARAT', 'Willy_Maulana@yahoo.com', '7205932125511366')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (770, 154, 'Bakti Hermawan', 'UNIVERSITAS SULAWESI UTARA', 'Tierra_Puspita12@yahoo.com', '0580112697378561')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (771, NULL, 'Fitria Handayani M.Ak', 'UNIVERSITAS KALIMANTAN TENGAH', 'Bonita.Supriyanto@yahoo.co.id', '0557912351077395')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (772, NULL, 'Indah Wahyuni', 'UNIVERSITAS JAMBI', 'Katlynn_Agustian@gmail.com', '0635006537761896')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (773, NULL, 'Putri Hartati', 'UNIVERSITAS SUMATERA SELATAN', 'Maryjane69@gmail.com', '9468809060438581')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (774, NULL, 'Makara Abimanyu', 'UNIVERSITAS LAMPUNG', 'Coy15@gmail.com', '7531320981859568')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (775, 155, 'Eko Irawan', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Vivienne_Fujiati@gmail.co.id', '2196943091359692')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (776, NULL, 'Virman Permadi', 'UNIVERSITAS GORONTALO', 'Bridget61@yahoo.co.id', '5162365153210607')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (777, NULL, 'Opung Mansur S.E.I', 'UNIVERSITAS KALIMANTAN UTARA', 'Creola_Mardhiyah59@gmail.com', '1313093061681433')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (778, NULL, 'Luwar Anggriawan M.Pd', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Diego47@yahoo.co.id', '9135782772505946')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (779, NULL, 'Kayla Azzahra', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Ethan.Nasyiah@yahoo.com', '0959701988698820')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (780, 156, 'Wulandari Laksmiwati', 'UNIVERSITAS KALIMANTAN BARAT', 'Cole58@yahoo.co.id', '8795094595018618')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (781, NULL, 'Padma Fernanda', 'UNIVERSITAS JAWA TENGAH', 'Vicente79@gmail.com', '3799263352012119')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (782, NULL, 'Wakiman Wardana', 'UNIVERSITAS BANTEN', 'June.Nathania26@yahoo.co.id', '4573065496930514')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (783, NULL, 'Samsul Saputra M.TI.', 'UNIVERSITAS SULAWESI BARAT', 'Gerardo_Kuswandari34@gmail.com', '6027364801331820')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (784, NULL, 'Ria Aryanti', 'UNIVERSITAS SUMATERA SELATAN', 'Walker_Maheswari@yahoo.co.id', '8482747533213174')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (785, 157, 'Sabri Adhitama', 'UNIVERSITAS KALIMANTAN UTARA', 'Gabriel26@yahoo.co.id', '5629663713182857')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (786, NULL, 'Anggun Nurdiyanti', 'UNIVERSITAS SULAWESI TENGAH', 'Rosalee10@gmail.com', '5406254597528887')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (787, NULL, 'Hardi Rayhan', 'UNIVERSITAS SULAWESI TENGGARA', 'Rosalind.Aurelia23@yahoo.co.id', '5129251224491184')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (788, NULL, 'Reza Wijaya S.E.', 'UNIVERSITAS BANGKA BELITUNG', 'Hudson_Mangunsong@yahoo.co.id', '6987486249285378')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (789, NULL, 'Janet Farida S.Farm', 'UNIVERSITAS RIAU', 'Angie7@gmail.com', '0515436457248087')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (790, 158, 'Pardi Handoko', 'UNIVERSITAS MALUKU UTARA', 'Bradley3@yahoo.co.id', '6211924978530538')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (791, NULL, 'Natalia Azzahra M.TI.', 'UNIVERSITAS DI YOGYAKARTA', 'Elisabeth.Utama@yahoo.com', '9850711754719959')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (792, NULL, 'Jail Saefullah', 'UNIVERSITAS BENGKULU', 'Tyrel_Irawan@gmail.co.id', '5944456311613523')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (793, NULL, 'Rahmi Aurelia', 'UNIVERSITAS DI YOGYAKARTA', 'Ola_Wahyudin@gmail.com', '8580251740501495')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (794, NULL, 'Gamanto Prayoga', 'UNIVERSITAS SULAWESI UTARA', 'Orion_Nugraha@gmail.co.id', '8571061371508582')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (795, 159, 'Humaira Purnawati', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Felipe_Azzahra@yahoo.com', '2583398143987912')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (796, NULL, 'Cahyadi Wibowo M.Ak', 'UNIVERSITAS MALUKU', 'Jordyn_Ningrum@gmail.com', '5521229050652509')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (797, NULL, 'Azalea Wastuti', 'UNIVERSITAS SULAWESI TENGAH', 'Nickolas6@yahoo.com', '6574442902875712')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (798, NULL, 'Padmi Susanti', 'UNIVERSITAS KALIMANTAN BARAT', 'Deborah.Latupono@yahoo.com', '3480753879723125')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (799, NULL, 'Sasha Nasyidah', 'UNIVERSITAS MALUKU', 'Lee_Oktaviani@yahoo.co.id', '7673667720030581')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (800, 160, 'Ratih Azizah', 'UNIVERSITAS SUMATERA SELATAN', 'Mitchell94@yahoo.com', '1664259282907151')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (801, NULL, 'Alika Wulandari S.E.I', 'UNIVERSITAS DKI JAKARTA', 'Katheryn_Haryanto@yahoo.com', '0127442071185863')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (802, NULL, 'Harsanto Marpaung', 'UNIVERSITAS KALIMANTAN SELATAN', 'Mariane9@gmail.com', '5070168289259054')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (803, NULL, 'Rahayu Fernanda', 'UNIVERSITAS JAWA TIMUR', 'Miller_Oktaviani@yahoo.com', '6191699786488637')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (804, NULL, 'Mustofa Kusumo', 'UNIVERSITAS SUMATERA BARAT', 'Karelle_Kurniawan@yahoo.co.id', '7890155462929218')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (805, 161, 'Ida Lailasari', 'UNIVERSITAS SUMATERA BARAT', 'Moshe95@gmail.co.id', '5790173668283868')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (806, NULL, 'Dyah Rahmawati M.M.', 'UNIVERSITAS PAPUA', 'Norma33@gmail.co.id', '3392345459168478')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (807, NULL, 'Pratiwi Yolanda', 'UNIVERSITAS GORONTALO', 'Arlo.Yudhistira74@yahoo.com', '8008500072755647')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (808, NULL, 'Ikhsan Gunarto', 'UNIVERSITAS SULAWESI TENGAH', 'Emilia62@gmail.com', '9548789021816216')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (809, NULL, 'Violet Juwita', 'UNIVERSITAS SUMATERA UTARA', 'Rasheed_Nugraha37@gmail.co.id', '0885375473208277')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (810, 162, 'Cahyadi Sitompul', 'UNIVERSITAS DKI JAKARTA', 'Velva14@yahoo.co.id', '3572036607161484')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (811, NULL, 'Ikin Napitupulu M.Kom.', 'UNIVERSITAS KALIMANTAN TENGAH', 'Ursula.Lazuardi@gmail.com', '0028146089866844')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (812, NULL, 'Sari Fathina', 'UNIVERSITAS SULAWESI UTARA', 'Serenity87@gmail.com', '5120356196772126')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (813, NULL, 'Irfan Handoko', 'UNIVERSITAS BANTEN', 'Maurine_Prasetyo95@gmail.co.id', '8497537586469533')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (814, NULL, 'Anggabaya Siregar M.Pd', 'UNIVERSITAS JAWA BARAT', 'Annamarie.Salsabilla1@yahoo.co.id', '4346442888943609')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (815, 163, 'Shania Hastuti', 'UNIVERSITAS SUMATERA UTARA', 'Leopold.Sihombing44@gmail.co.id', '9023708845895491')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (816, NULL, 'Radit Budiyanto', 'UNIVERSITAS KEPULAUAN RIAU', 'Justus_Yulianti@gmail.com', '9047706014092213')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (817, NULL, 'Darman Tamba', 'UNIVERSITAS JAWA TIMUR', 'Violette.Maharani@gmail.co.id', '0747997854274514')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (818, NULL, 'Kamaria Rahayu', 'UNIVERSITAS BALI', 'Blaze_Marbun61@gmail.com', '3627405820357476')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (819, NULL, 'Safira Rahimah S.I.Kom', 'UNIVERSITAS KALIMANTAN SELATAN', 'Derrick_Ardana@yahoo.com', '6597781970360246')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (820, 164, 'Jasmin Oktaviani', 'UNIVERSITAS SUMATERA UTARA', 'Cheyanne12@gmail.co.id', '3775854574988579')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (821, NULL, 'Dinda Riyanti', 'UNIVERSITAS LAMPUNG', 'Sandy_Leilani93@gmail.com', '3406273276760167')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (822, NULL, 'Ilyas Waskita', 'UNIVERSITAS RIAU', 'Jevon_Usamah50@gmail.co.id', '9432133043244267')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (823, NULL, 'Raisa Kusmawati S.I.Kom', 'UNIVERSITAS BANGKA BELITUNG', 'Celestine80@yahoo.com', '3640846981436794')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (824, NULL, 'Jagaraga Mustofa', 'UNIVERSITAS DKI JAKARTA', 'Grace.Farida12@yahoo.com', '2963176377698375')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (825, 165, 'Tedi Mangunsong', 'UNIVERSITAS PAPUA', 'Lavonne1@gmail.com', '8017819946103206')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (826, NULL, 'Dadi Mansur M.M.', 'UNIVERSITAS DKI JAKARTA', 'Kole.Nathania@gmail.co.id', '2147461523492519')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (827, NULL, 'Ganda Handoko', 'UNIVERSITAS JAWA TENGAH', 'Florian.Januar27@gmail.co.id', '3877098484418302')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (828, NULL, 'Laksita Halimah M.Kom.', 'UNIVERSITAS BANGKA BELITUNG', 'Jarrod81@yahoo.com', '5169241086650748')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (829, NULL, 'Kania Haryanti', 'UNIVERSITAS DI YOGYAKARTA', 'Margot_Supriyanto@gmail.com', '1834915429133838')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (830, 166, 'Farah Andini', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Sydni_Puspita66@gmail.co.id', '7835854411471764')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (831, NULL, 'Ifa Damayanti M.TI.', 'UNIVERSITAS KALIMANTAN TENGAH', 'Emma_Wastuti@yahoo.com', '9282915178670363')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (832, NULL, 'Daniswara Santoso S.Ked', 'UNIVERSITAS MALUKU', 'Randy.Sitorus72@yahoo.com', '4364490990574130')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (833, NULL, 'Raditya Prakasa', 'UNIVERSITAS KALIMANTAN TENGAH', 'Rita60@gmail.com', '5928421795445407')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (834, NULL, 'Radika Aswandi', 'UNIVERSITAS MALUKU UTARA', 'Fernando57@gmail.co.id', '2235329789877131')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (835, 167, 'Pangeran Gunawan M.Farm', 'UNIVERSITAS DI YOGYAKARTA', 'Cydney60@yahoo.co.id', '7563680439461909')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (836, NULL, 'Eka Salsabilla', 'UNIVERSITAS BANTEN', 'Westley.Tarihoran67@gmail.com', '5048581370116799')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (837, NULL, 'Cahyanto Ahmad', 'UNIVERSITAS LAMPUNG', 'Aurore82@yahoo.com', '5858790402878303')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (838, NULL, 'Mustika Maulana', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Dagmar_Maheswari@yahoo.co.id', '2388692802592216')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (839, NULL, 'Raden Yudhistira', 'UNIVERSITAS MALUKU', 'Gerry62@yahoo.com', '4073698130008572')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (840, 168, 'Luwar Nababan S.Farm', 'UNIVERSITAS SUMATERA BARAT', 'Mike.Firmansyah14@gmail.com', '1656025638793759')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (841, NULL, 'Betania Maheswari', 'UNIVERSITAS BALI', 'Syble11@gmail.com', '2748581674707802')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (842, NULL, 'Alambana Adriansyah S.Gz', 'UNIVERSITAS JAMBI', 'Laurence.Hartati@yahoo.com', '0097648819807831')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (843, NULL, 'Tiara Puspita S.Farm', 'UNIVERSITAS SUMATERA SELATAN', 'Tamara71@yahoo.co.id', '2039039703588400')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (844, NULL, 'Xanana Marpaung', 'UNIVERSITAS JAWA TENGAH', 'Gustave.Mahardika@gmail.com', '4961194061361832')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (845, 169, 'Balijan Sinaga', 'UNIVERSITAS SULAWESI BARAT', 'Lucio84@yahoo.com', '3214512912342702')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (846, NULL, 'Vivi Puspasari', 'UNIVERSITAS PAPUA', 'Ernest_Oktaviani15@yahoo.com', '6421113250048993')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (847, NULL, 'Lukman Prasetya', 'UNIVERSITAS JAWA BARAT', 'Mckenna.Haikal@gmail.com', '9426692309945566')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (848, NULL, 'Tasdik Nashiruddin', 'UNIVERSITAS BANTEN', 'Caterina.Nurdiyanti@yahoo.co.id', '7515041978253888')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (849, NULL, 'Gilda Anggraini', 'UNIVERSITAS DI YOGYAKARTA', 'Ernest79@yahoo.com', '2657752893151964')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (850, 170, 'Jasmin Purnawati', 'UNIVERSITAS KALIMANTAN TIMUR', 'Delphine_Purwanti54@yahoo.co.id', '6877077554657737')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (851, NULL, 'Labuh Nababan', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Justine.Anggraini@yahoo.co.id', '5449112590548578')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (852, NULL, 'Kamaria Nuraini', 'UNIVERSITAS KALIMANTAN TENGAH', 'Orlando.Gunarto@gmail.com', '9667574106434294')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (853, NULL, 'Zamira Riyanti S.Psi', 'UNIVERSITAS KALIMANTAN UTARA', 'Josefina_Nasyidah20@gmail.com', '7917746845029711')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (854, NULL, 'Tania Yuliarti', 'UNIVERSITAS GORONTALO', 'Ari.Lesmana@gmail.com', '6240989935477370')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (855, 171, 'Ikhsan Hutapea', 'UNIVERSITAS BALI', 'Mattie28@gmail.co.id', '5036613446817081')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (856, NULL, 'Queen Amanta', 'UNIVERSITAS JAWA BARAT', 'Aliyah_Adhitama48@gmail.com', '0617826600661807')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (857, NULL, 'Cawisono Widodo', 'UNIVERSITAS BANTEN', 'Oral.Wicaksono8@yahoo.co.id', '6885274010530854')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (858, NULL, 'Cici Mandasari', 'UNIVERSITAS MALUKU UTARA', 'Aurelio21@yahoo.com', '2099768805561264')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (859, NULL, 'Anastasia Rahmawati S.H.', 'UNIVERSITAS KALIMANTAN TIMUR', 'Cristobal.Anggriawan@gmail.co.id', '4730085568975812')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (860, 172, 'Kania Amanta', 'UNIVERSITAS SULAWESI TENGAH', 'Antonia.Nuraini28@gmail.com', '2702629776927971')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (861, NULL, 'Lanang Firgantoro', 'UNIVERSITAS BANGKA BELITUNG', 'Franz.Wijayanti@yahoo.co.id', '1612764451567551')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (862, NULL, 'Fitriani Yolanda', 'UNIVERSITAS BENGKULU', 'Philip_Saputri86@yahoo.co.id', '8545565379323608')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (863, NULL, 'Tania Hastuti', 'UNIVERSITAS JAWA TIMUR', 'Ubaldo.Nuraini51@gmail.co.id', '9783855418816699')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (864, NULL, 'Indra Wicaksono', 'UNIVERSITAS BALI', 'Mireya70@yahoo.com', '9560486088234983')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (866, NULL, 'Eman Sirait', 'UNIVERSITAS SUMATERA UTARA', 'Blaise.Marpaung@yahoo.com', '4179269926466643')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (865, 173, 'Prabu Adhitama M.Pd', 'UNIVERSITAS PAPUA', 'Richard39@yahoo.com', '2744077678965484')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (867, NULL, 'Olga Irfandi', 'UNIVERSITAS JAMBI', 'Antonietta_Thamrin@yahoo.com', '3324905852648567')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (868, NULL, 'Hani Maryati M.Pd', 'UNIVERSITAS ACEH', 'Calista.Novitasari@gmail.co.id', '0828260671316736')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (869, NULL, 'Lalita Usamah', 'UNIVERSITAS SUMATERA UTARA', 'Enola_Lazuardi@gmail.co.id', '4713716554094281')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (870, 174, 'Prasetya Mahendra', 'UNIVERSITAS BANGKA BELITUNG', 'Waylon_Wasita58@yahoo.co.id', '4476698737209103')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (871, NULL, 'Radika Setiawan', 'UNIVERSITAS DKI JAKARTA', 'Raheem61@gmail.co.id', '6659346798054346')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (872, NULL, 'Hardi Yudhistira', 'UNIVERSITAS GORONTALO', 'Vella.Laksita65@yahoo.com', '7950800434881275')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (873, NULL, 'Putri Pudjiastuti', 'UNIVERSITAS SUMATERA BARAT', 'Lilla62@yahoo.co.id', '9881702986906080')
INSERT INTO peneliti (p_id, pu_id, p_nama, p_instansi, p_email, p_nik) VALUES (874, NULL, 'Jessica Hariyah', 'UNIVERSITAS SULAWESI TENGAH', 'Matilde_Hariyah@gmail.co.id', '7040923232014255')
